xc,yc,zc,ux,uy,uz,state,szz,sxy,sxz,syz
27.5014,7.49543,0.5,0.00411651,-0.00112344,1.56005e-07,4,-60995.2,-245.497,-5.89186,-11.3877
28.5008,7.49548,0.5,0.00247149,-0.00104503,1.14537e-07,4,-61150.7,-257.479,-4.8348,0.264671
29.5003,7.4955,0.5,0.000824093,-0.00100962,3.63157e-08,4,-61181,-140.295,-0.127667,8.10105
0.500415,8.47506,0.5,0.000468186,-0.0491279,2.08298e-07,4,-272039,828.392,10.1142,-23.3923
1.50124,8.47516,0.5,0.00141224,-0.048904,-9.47838e-08,4,-276497,2048.82,-8.82493,6.51897
2.50203,8.47539,0.5,0.00243124,-0.0483682,5.06917e-09,4,-279225,4477.83,-7.71695,-0.580942
3.50279,8.47575,0.5,0.00370416,-0.0473046,3.64196e-07,4,-274165,9528.71,-1.06129,-18.9032
4.5035,8.47627,0.5,0.00545958,-0.0453945,1.868e-07,4,-268214,14806.8,-3.6643,-0.660728
5.50415,8.47694,0.5,0.00782829,-0.0423847,-1.09833e-07,4,-263329,18813.8,0.820501,19.0897
6.50473,8.47772,0.5,0.0106966,-0.0383245,-7.46856e-08,4,-260481,22481.9,-63.3625,-11.0224
7.50521,8.47856,0.5,0.0136599,-0.0336725,2.00747e-07,4,-256098,25840,-7.53941,-7.24953
8.50557,8.47945,0.5,0.0162181,-0.0291125,3.5271e-07,4,-250820,28327,-20.8033,-7.77068
9.50584,8.48038,0.5,0.0180956,-0.0251201,1.31439e-07,4,-242291,29752.5,2.01425,-1.57964
10.5061,8.48138,0.5,0.0193326,-0.0217465,7.01313e-08,4,-229053,33925.8,-3.82485,-1.98919
11.5062,8.48249,0.5,0.0200652,-0.0188808,1.98638e-07,4,-216396,37878.4,-10.3226,0.907642
12.5064,8.4837,0.5,0.0203711,-0.0164873,5.53673e-08,4,-207461,41058.3,16.2646,8.7968
13.5065,8.48503,0.5,0.020353,-0.0144529,-5.38125e-08,4,-191174,45216.1,0.658107,-8.22258
14.5065,8.48639,0.5,0.0201251,-0.0126335,-3.02036e-08,4,-175971,47822,2.68563,-3.47908
15.5064,8.48771,0.5,0.0197237,-0.0110071,-4.80682e-08,4,-160096,49111.1,-2.41756,-4.30955
16.5063,8.48896,0.5,0.0191794,-0.00956783,-8.71993e-08,4,-140720,48607.5,-1.94646,-1.7292
17.506,8.49013,0.5,0.018515,-0.00826909,-1.18385e-07,5,-120101,48377.1,-0.714271,0.87527
18.5056,8.49121,0.5,0.017757,-0.00712402,-9.46939e-08,4,-100664,42748.3,-4.32786,10.115
19.5052,8.49221,0.5,0.0167999,-0.00585673,1.1838e-10,5,-77411.5,32995.6,-5.14459,2.49197
20.5048,8.49308,0.5,0.0153761,-0.00431787,6.08173e-08,5,-57446.5,18030.2,-7.38173,-3.35455
21.5042,8.49377,0.5,0.0136208,-0.00295413,5.08489e-08,5,-40979.4,4342.9,-0.226243,-4.48407
22.5037,8.49428,0.5,0.011896,-0.0019953,2.22044e-08,4,-37833.4,713.103,10.5803,-3.55941
23.5033,8.49465,0.5,0.0102664,-0.00134554,3.2287e-08,4,-37358.7,-109.739,3.96372,10.8646
24.5028,8.49492,0.5,0.00868176,-0.000907361,3.76286e-08,4,-36896.1,-236.736,7.73527,-1.58028
25.5023,8.49511,0.5,0.00711622,-0.000607899,-4.39728e-08,4,-36616.5,-340.059,4.71524,-9.15891
26.5018,8.49524,0.5,0.00554944,-0.000403544,-3.74673e-08,4,-36897.1,-378.912,-0.30315,-9.23169
27.5013,8.49533,0.5,0.0039728,-0.000267266,5.82841e-08,4,-36480,-258.468,-7.10727,20.1179
28.5008,8.49539,0.5,0.00238813,-0.000184093,6.73006e-08,4,-36577,-148.06,-13.6173,3.21136
29.5003,8.49542,0.5,0.000797045,-0.000145841,5.50104e-08,4,-36917.4,-68.8432,-0.146544,12.8739
0.500372,9.47302,0.5,0.000377739,-0.0517149,-3.70669e-08,4,-248690,577.15,4.51233,-11.386
1.5011,9.47314,0.5,0.00112789,-0.0515135,-1.18179e-07,4,-252263,1712.53,1.46529,10.1991
2.50181,9.4734,0.5,0.001889,-0.0510805,7.86002e-08,4,-256991,3328.4,3.27906,14.508
3.50247,9.47381,0.5,0.0027631,-0.0502904,3.00276e-07,4,-256624,7078.9,0.685891,-5.94311
4.50308,9.47437,0.5,0.00396288,-0.0488738,1.46489e-07,4,-249537,12388,-4.68911,-12.472
5.50365,9.47509,0.5,0.00572399,-0.0464826,-6.40995e-09,4,-243757,16930,-13.5919,7.37281
6.50416,9.47593,0.5,0.00813235,-0.0428884,1.83736e-08,4,-239605,20592.5,15.7298,23.3764
7.5046,9.47686,0.5,0.0109801,-0.0382491,1.17146e-07,4,-236376,24452.4,-20.8374,9.68265
8.50494,9.47784,0.5,0.0138132,-0.0332037,2.85618e-07,5,-227960,26983.8,-4.1262,-0.519719
9.5052,9.47886,0.5,0.0162126,-0.0285112,2.33206e-07,5,-220216,29901.8,2.68593,1.58009
10.5054,9.47995,0.5,0.0180745,-0.0245599,8.82896e-08,5,-212473,34745.2,-0.892474,1.54432
11.5055,9.48113,0.5,0.019614,-0.0213349,4.81493e-08,5,-198127,40580.6,1.35547,-4.37564
12.5056,9.48241,0.5,0.0211425,-0.0187756,-1.04549e-08,5,-185235,43784.9,3.35553,-3.3498
13.5057,9.48383,0.5,0.0229674,-0.0167654,-3.61911e-08,5,-166206,44949.4,1.34758,-1.02048
14.5058,9.48535,0.5,0.0251804,-0.0149612,-6.33281e-08,5,-154465,47355.6,1.50831,-5.71836
15.5057,9.48686,0.5,0.0275008,-0.0130924,-1.11284e-07,5,-131946,45831.5,3.25318,-0.105462
16.5056,9.48828,0.5,0.029249,-0.0109824,-1.83691e-08,5,-113924,45269.1,7.98274,-0.252233
17.5054,9.48962,0.5,0.0296664,-0.00869011,9.37702e-08,5,-89107.1,40741.4,5.02862,-2.08592
18.5051,9.49085,0.5,0.0278192,-0.00598283,1.55977e-07,5,-72336,37320.8,8.92596,-7.34185
19.5046,9.49203,0.5,0.0226908,-0.00258383,2.31084e-07,5,-43824.9,25546.7,1.06675,-0.245638
20.5041,9.49305,0.5,0.0165273,-0.00135248,1.98205e-07,5,-14092,4339.25,3.66496,-0.959273
21.5037,9.49376,0.5,0.0128831,-0.00158763,1.56602e-07,5,-10423.9,1759.29,-0.96769,-0.854618
22.5033,9.49428,0.5,0.0111728,-0.000878876,9.48758e-08,5,-10461.9,660.451,5.54581,-2.72505
23.5029,9.49466,0.5,0.00970368,-0.000291611,9.17834e-09,4,-12323.5,82.8975,-14.4411,-5.77655
24.5025,9.49493,0.5,0.00826417,0.0001371,-8.93256e-09,4,-12377.2,-284.761,-5.55459,-4.82406
25.5021,9.49513,0.5,0.00680914,0.000445639,-5.54618e-08,4,-12073.9,-260.557,14.4815,-3.14439
26.5016,9.49527,0.5,0.00532775,0.000668287,-8.40433e-08,4,-12383.1,-175.064,2.93034,-9.34022
27.5012,9.49536,0.5,0.00382146,0.000819732,-3.05875e-08,4,-12252.6,-154.101,-15.3098,-4.71975
28.5007,9.49542,0.5,0.00229932,0.000911512,2.23196e-08,4,-12134.5,14.3855,-11.5324,-7.83216
29.5002,9.49545,0.5,0.000767709,0.000954955,8.23932e-08,4,-12378.4,64.6731,-4.17655,-5.16117
0.500612,0.498202,1.5,0.00314535,-0.00461066,4.32872e-06,4,-429451,487.561,-3.50396,-14.8911
1.50181,0.498225,1.5,0.00906196,-0.00425906,9.29956e-08,4,-431719,2162.84,-16.142,-26.6499
2.50292,0.498262,1.5,0.0139991,-0.00368436,-1.55649e-06,4,-439000,4322.3,-42.2563,-22.1703
3.50394,0.498296,1.5,0.0177127,-0.00310949,-2.24188e-06,4,-452488,5234.75,-35.4193,-6.92346
4.50488,0.498316,1.5,0.0203393,-0.00268389,-2.67315e-06,4,-466205,3009.75,-12.4588,8.47558
5.50578,0.498325,1.5,0.022214,-0.00239509,-2.05716e-06,4,-460884,1415.41,-4.96419,3.22325
6.50665,0.498342,1.5,0.0235931,-0.00216482,-1.08747e-06,4,-451270,1937.34,-2.38752,-2.04915
7.50747,0.498376,1.5,0.0245687,-0.00196587,-4.6082e-07,4,-444159,2102.1,51.409,1.99376
8.50819,0.498436,1.5,0.0251858,-0.00179677,-6.81643e-08,4,-436934,1788.63,19.914,-3.04799
9.50878,0.49852,1.5,0.0254886,-0.00164085,7.29726e-08,4,-427411,1947.39,-1.8575,-3.43468
10.5092,0.498621,1.5,0.0255011,-0.00148625,-2.92259e-08,4,-419830,2306.96,-3.55907,10.1947
11.5094,0.498726,1.5,0.0252452,-0.00133708,-1.29881e-07,4,-406090,2187.09,-17.3965,4.6434
12.5095,0.498824,1.5,0.0247536,-0.00120155,-1.19709e-07,4,-391780,2263.93,-11.6212,-7.97134
13.5094,0.498905,1.5,0.0240551,-0.00108548,-7.7042e-08,4,-381243,2138.63,0.857649,-8.5915
14.5092,0.498974,1.5,0.0231799,-0.000986367,-1.46304e-07,4,-370925,2144.58,11.113,-1.11077
15.509,0.499039,1.5,0.0221685,-0.000898487,-2.98859e-07,4,-354692,2252.19,2.79892,2.99816
16.5086,0.499102,1.5,0.0210614,-0.000820175,-3.59131e-07,4,-335603,2333.72,3.68836,3.49192
17.5082,0.499162,1.5,0.0198786,-0.000750472,-3.32877e-07,4,-318931,2424.8,-2.70116,1.4253
18.5077,0.499219,1.5,0.0186246,-0.000688059,-2.78063e-07,4,-304523,2511.4,-2.30943,0.58548
19.5072,0.499272,1.5,0.0173034,-0.000632612,-2.29349e-07,4,-292270,2591.34,-6.84462,3.37835
20.5067,0.499319,1.5,0.0159178,-0.000583033,-2.13577e-07,4,-281701,2662.16,-11.1495,1.54633
21.506,0.49936,1.5,0.0144644,-0.0005367,-3.45127e-08,4,-272476,2357.7,5.63139,1.55942
22.5054,0.499394,1.5,0.0129351,-0.000493274,2.72534e-07,4,-264419,1720.4,7.13824,2.60655
23.5047,0.499423,1.5,0.0113325,-0.000455397,4.80995e-07,4,-257041,1199.59,10.303,0.666044
24.504,0.499445,1.5,0.00967125,-0.00042444,5.48641e-07,4,-250765,831.22,10.7424,1.16902
25.5033,0.499462,1.5,0.00796557,-0.000400427,4.00196e-07,4,-245735,574.349,6.79528,2.72226
26.5026,0.499475,1.5,0.00622709,-0.000382762,1.13016e-08,4,-242020,466.184,-0.731024,3.00492
27.5018,0.499484,1.5,0.00446455,-0.000370112,-4.30682e-07,4,-239319,359.694,4.23941,1.42461
28.5011,0.499489,1.5,0.00268524,-0.000361962,-7.20633e-07,4,-237501,234.916,5.80052,-0.411814
29.5004,0.499492,1.5,0.000896139,-0.000358096,-8.51087e-07,4,-236559,81.4758,1.34556,-0.963052
0.500599,1.49469,1.5,0.00286084,-0.0134792,3.12765e-06,4,-408621,1791.75,1.84624,-22.7804
1.50177,1.49475,1.5,0.00832856,-0.012537,1.26438e-07,4,-412185,6391.96,-5.00028,-38.3821
2.50289,1.49485,1.5,0.0131081,-0.010979,-1.14334e-06,4,-417798,11208.1,-17.7051,-45.0804
3.50392,1.49495,1.5,0.0169408,-0.00934333,-1.86721e-06,4,-424911,12914.4,-19.2786,-12.9859
4.50488,1.49502,1.5,0.0197807,-0.00804459,-2.65918e-06,4,-435394,9225.83,-20.281,25.0199
5.50577,1.49506,1.5,0.0218,-0.0071373,-2.22899e-06,4,-437489,5370.07,-24.6877,21.2761
6.50662,1.49511,1.5,0.0232596,-0.00644054,-1.15846e-06,4,-427680,5664.31,-2.22244,8.26097
7.50741,1.49522,1.5,0.0243049,-0.00583632,-3.98969e-07,4,-418810,6695.82,24.9624,8.50955
8.5081,1.4954,1.5,0.0249686,-0.00531028,4.47589e-10,4,-412338,6227.4,8.38431,-10.8055
9.50866,1.49565,1.5,0.0252883,-0.00483472,4.89293e-08,4,-403606,5959.5,-24.8026,-12.5213
10.5091,1.49594,1.5,0.0253104,-0.00437441,-2.77139e-08,4,-395308,6484.94,1.86728,7.21143
11.5093,1.49624,1.5,0.0250721,-0.00393226,-1.01215e-07,4,-381788,6745.26,10.825,7.91221
12.5094,1.49653,1.5,0.0246078,-0.00352913,-6.0423e-08,4,-367324,7036.42,5.66767,-10.1979
13.5093,1.49678,1.5,0.0239376,-0.00317938,-5.34087e-09,4,-356543,6949.82,-1.54008,-20.5684
14.5092,1.49699,1.5,0.023084,-0.0028809,-6.3912e-08,4,-346744,6971.66,-5.10041,-10.433
15.5089,1.49718,1.5,0.0220913,-0.00261875,-1.79268e-07,4,-330036,7116.17,-2.00312,1.13019
16.5086,1.49737,1.5,0.0210036,-0.00238434,-2.21193e-07,4,-311270,7205.26,1.66618,-3.06782
17.5082,1.49755,1.5,0.0198379,-0.00217465,-2.1739e-07,4,-294587,7406.53,-3.50537,-3.53489
18.5077,1.49773,1.5,0.0185994,-0.00198695,-1.94065e-07,4,-280118,7610.58,-2.54429,-0.851623
19.5072,1.49788,1.5,0.0172916,-0.00181943,-1.65529e-07,4,-267677,7762.4,-8.13266,1.41158
20.5066,1.49803,1.5,0.0159123,-0.00166752,-9.43019e-08,4,-256755,7401.14,-5.63346,1.06096
21.506,1.49815,1.5,0.0144547,-0.00152596,1.20362e-07,4,-247218,6233.31,-0.19747,0.0798725
22.5053,1.49825,1.5,0.0129187,-0.00139575,4.00645e-07,4,-238850,4972.3,7.58852,0.688222
23.5047,1.49834,1.5,0.0113141,-0.00128397,5.96088e-07,4,-231591,3845.02,8.51163,2.01853
24.504,1.4984,1.5,0.00965405,-0.00119502,6.26606e-07,4,-225659,2977.57,8.84538,1.41351
25.5033,1.49846,1.5,0.00795143,-0.00112744,4.4837e-07,4,-220876,2307.44,7.39117,-1.0832
26.5025,1.49849,1.5,0.00621682,-0.0010774,5.89592e-08,4,-217252,1807.11,1.36853,1.58387
27.5018,1.49852,1.5,0.00445803,-0.00104113,-3.85648e-07,4,-214553,1365.88,3.68326,2.57177
28.5011,1.49853,1.5,0.00268188,-0.00101721,-6.98045e-07,4,-212658,866.474,5.93029,-0.0279627
29.5004,1.49854,1.5,0.000895151,-0.00100548,-8.43952e-07,4,-211653,298.913,1.61169,-2.66736
0.500577,2.49135,1.5,0.00238747,-0.0214638,2.25451e-06,4,-391315,3365.38,11.0238,-40.9897
1.50172,2.49144,1.5,0.00708589,-0.0202147,2.1818e-07,4,-394474,9697.26,5.01487,-37.1303
2.50282,2.49158,1.5,0.0115249,-0.0180737,-6.53682e-07,4,-396995,14606.2,4.37241,-33.9472
3.50387,2.49173,1.5,0.0154555,-0.0156385,-1.23563e-06,4,-398891,16571.3,-17.1755,-10.0559
4.50485,2.49185,1.5,0.0186297,-0.0134779,-2.2562e-06,4,-402780,14764.3,-18.1009,11.1752
5.50575,2.49195,1.5,0.0209595,-0.0118524,-2.1104e-06,4,-410988,10595,-5.14543,21.8079
6.50656,2.49206,1.5,0.0226017,-0.0106377,-1.13968e-06,4,-405737,9508.33,-15.7442,19.7817
7.50729,2.49225,1.5,0.023767,-0.00960458,-3.13572e-07,4,-394326,11070,-1.11955,6.55088
8.50792,2.49255,1.5,0.0245235,-0.0086792,1.2835e-07,4,-386890,11417,8.22844,-11.8444
9.50843,2.49294,1.5,0.0248931,-0.007858,1.59565e-07,4,-380197,10611.5,-3.81181,-23.9743
10.5088,2.49341,1.5,0.0249434,-0.00709945,5.94095e-08,4,-370567,11231.9,-0.311625,-22.5215
11.5091,2.49389,1.5,0.024743,-0.00638047,-9.59043e-09,4,-357956,11607.2,8.91551,-6.46843
12.5092,2.49435,1.5,0.0243285,-0.00571769,-3.23671e-09,4,-343179,12235.5,8.12448,-6.47638
13.5092,2.49477,1.5,0.023711,-0.00513032,3.11227e-08,4,-331642,12430.8,-1.80136,-8.90734
14.509,2.49513,1.5,0.0229011,-0.00462638,-3.33338e-09,4,-322626,12438.2,-10.1276,-5.57626
15.5088,2.49546,1.5,0.0219447,-0.00418939,-4.89865e-08,4,-305355,12409,-1.97327,-2.13755
16.5084,2.49578,1.5,0.0208915,-0.00379955,-5.13304e-08,4,-286949,12494.3,-0.678499,-4.35621
17.508,2.49608,1.5,0.0197578,-0.00344862,-2.58694e-08,4,-270294,12724.1,-0.200548,-2.73559
18.5076,2.49637,1.5,0.0185481,-0.00313356,-2.74648e-08,4,-255654,12915.3,-7.13608,1.62534
19.5071,2.49664,1.5,0.0172616,-0.00284923,-6.53835e-08,4,-242677,12684.4,-10.8562,0.631313
20.5065,2.49687,1.5,0.0158894,-0.00258757,2.26518e-08,4,-231141,11256.8,-1.64476,1.6661
21.5059,2.49708,1.5,0.0144286,-0.00234714,2.39159e-07,4,-221178,9798.31,-0.488316,-1.48186
22.5053,2.49725,1.5,0.0128909,-0.00213529,4.98513e-07,4,-213003,8418.82,7.37783,-1.46318
23.5046,2.49739,1.5,0.0112904,-0.00195822,7.11902e-07,4,-206103,7262.68,10.422,1.32758
24.5039,2.4975,1.5,0.00963667,-0.00181743,7.17145e-07,4,-200178,6026.78,8.49327,0.159873
25.5032,2.49758,1.5,0.00793894,-0.00171075,5.10367e-07,4,-195470,4743.85,7.81199,-2.59313
26.5025,2.49764,1.5,0.00620753,-0.00163145,1.49824e-07,4,-191980,3674.73,5.06589,1.5118
27.5018,2.49769,1.5,0.0044511,-0.00157312,-2.93503e-07,4,-189271,2661.76,3.34674,1.04691
28.5011,2.49771,1.5,0.00267727,-0.00153385,-6.54189e-07,4,-187316,1586.5,3.87082,0.756984
29.5004,2.49773,1.5,0.000893473,-0.00151417,-8.34239e-07,4,-186284,520.933,2.25657,-0.105482
0.50055,3.48818,1.5,0.00185638,-0.0283334,1.91531e-06,4,-376466,4171.77,-14.0099,-67.6079
1.50165,3.48828,1.5,0.00564325,-0.027088,2.30602e-07,4,-376144,11046.6,-16.852,-17.9586
2.50274,3.48845,1.5,0.00955517,-0.0248183,-1.64294e-07,4,-375858,15170,-4.02674,1.4924
3.5038,3.48864,1.5,0.013421,-0.0219696,-5.80841e-07,4,-374618,17305,29.0399,6.58111
4.50479,3.48883,1.5,0.0168912,-0.0191059,-1.7798e-06,4,-375197,17859.1,-1.90198,20.4963
5.50568,3.48901,1.5,0.0196433,-0.0166886,-1.93743e-06,4,-379196,16109.8,-19.6157,22.8329
6.50644,3.48921,1.5,0.0216005,-0.0148305,-1.10736e-06,4,-384265,13929.5,7.91873,12.4768
7.5071,3.48949,1.5,0.0229426,-0.0133129,-1.38093e-07,4,-371933,14986,-10.9514,6.51826
8.50766,3.4899,1.5,0.0238344,-0.0119496,3.92376e-07,4,-360945,16846.8,36.0367,-10.1733
9.50811,3.49042,1.5,0.02431,-0.0107409,3.64393e-07,4,-355893,16405.9,9.94548,-29.2041
10.5085,3.49102,1.5,0.0244273,-0.0096776,1.34138e-07,4,-346761,16241.1,-9.44205,-25.3799
11.5087,3.49165,1.5,0.0242818,-0.00869757,5.83807e-08,4,-334435,17081.3,-11.5149,-8.57852
12.5089,3.49228,1.5,0.0239292,-0.00778302,1.72251e-08,4,-318977,17640.7,-7.84446,-6.52538
13.5089,3.49286,1.5,0.0233794,-0.00695624,1.7783e-08,4,-307226,17962.3,-4.00287,0.241657
14.5088,3.49339,1.5,0.0226346,-0.00623747,2.11781e-08,4,-298063,18140.4,-1.93932,1.93298
15.5086,3.49387,1.5,0.0217345,-0.00561946,3.18068e-08,4,-280881,17981.8,-0.822435,-1.67095
16.5083,3.49432,1.5,0.0207298,-0.00507239,1.29138e-08,4,-262574,18229.7,-7.51993,-3.53004
17.5079,3.49475,1.5,0.0196403,-0.0045779,6.91753e-08,4,-245897,18442.7,6.06703,-3.66432
18.5074,3.49515,1.5,0.0184688,-0.0041309,1.10647e-07,4,-230798,18501.1,-8.0154,2.74352
19.5069,3.49553,1.5,0.0172067,-0.00372191,2.36196e-08,4,-216982,17080.2,-12.6187,2.97249
20.5064,3.49586,1.5,0.0158464,-0.00334561,4.77914e-08,4,-205039,15816.1,-6.04022,0.837764
21.5058,3.49615,1.5,0.0143952,-0.00301016,2.4289e-07,4,-195231,14364.3,2.10289,1.84821
22.5051,3.49639,1.5,0.012868,-0.00272593,5.44969e-07,4,-187223,12673.1,10.5428,6.61289
23.5045,3.49658,1.5,0.0112781,-0.00249061,8.03093e-07,4,-180321,11346.7,12.0658,6.63393
24.5038,3.49673,1.5,0.00963394,-0.00229885,8.18185e-07,4,-174019,9854.67,13.1981,-1.21852
25.5031,3.49685,1.5,0.00794051,-0.00215166,6.43316e-07,4,-169333,7793.18,17.4763,-4.99921
26.5024,3.49693,1.5,0.00620617,-0.0020427,3.41438e-07,4,-165983,5760.03,8.81574,0.628669
27.5017,3.49698,1.5,0.00444514,-0.00196254,-1.38245e-07,4,-163268,3722.32,-4.28807,-1.46067
28.501,3.49702,1.5,0.00267062,-0.00190908,-6.07266e-07,4,-161448,1985.59,0.504006,0.728661
29.5003,3.49704,1.5,0.000890663,-0.00188252,-8.42745e-07,4,-160558,610.633,3.80066,5.9508
0.500524,4.48519,1.5,0.00137211,-0.0340771,1.47191e-06,4,-360909,3539.77,-5.12224,-52.4975
1.50158,4.48529,1.5,0.00426968,-0.0330465,2.67243e-07,4,-357908,9817.93,-9.51728,-24.5747
2.50264,4.48547,1.5,0.00752666,-0.0310146,9.22681e-08,4,-354225,14115.5,-29.1662,-6.59411
3.50368,4.48569,1.5,0.0110993,-0.0281647,-1.6231e-07,4,-352313,16832.7,-17.42,8.84305
4.50466,4.48595,1.5,0.0146739,-0.0249053,-1.28156e-06,4,-350949,18791.5,0.463484,26.048
5.50553,4.48624,1.5,0.0178109,-0.0217655,-1.71316e-06,4,-351723,19568,4.94155,16.3808
6.50626,4.48656,1.5,0.020193,-0.0191333,-1.03988e-06,4,-355182,18662.5,9.18971,0.944031
7.50685,4.48695,1.5,0.0218156,-0.0170139,1.49412e-07,4,-353561,19263.7,13.6951,-4.27445
8.50734,4.48746,1.5,0.0228901,-0.0151796,7.76563e-07,4,-336819,21181.6,9.38705,1.83991
9.50774,4.48807,1.5,0.0235334,-0.0135432,5.71827e-07,4,-329867,22610.7,11.2792,5.94821
10.5081,4.48877,1.5,0.0237726,-0.012133,1.30798e-07,4,-323616,21958,-5.96591,-6.42647
11.5084,4.48953,1.5,0.023703,-0.0108862,1.38885e-08,4,-310610,22274.3,-11.5018,-11.5459
12.5085,4.49031,1.5,0.0234199,-0.00972939,1.39984e-08,4,-295030,23126.3,-8.53467,-5.49573
13.5086,4.49106,1.5,0.0229483,-0.00866699,1.14401e-08,4,-283007,23834.6,-4.28857,-7.27763
14.5085,4.49176,1.5,0.0222854,-0.00772977,2.40414e-08,4,-273314,23923.1,0.504383,-8.90329
15.5083,4.4924,1.5,0.0214611,-0.00692104,2.87564e-08,4,-256573,23818,-3.36398,-6.03835
16.508,4.49299,1.5,0.0205203,-0.00620935,1.12625e-09,4,-238287,24211,-7.31673,-2.07497
17.5076,4.49355,1.5,0.0194864,-0.00556762,4.05632e-08,4,-221318,24593.9,2.59684,-1.16773
18.5072,4.49408,1.5,0.0183602,-0.00498186,8.12677e-08,4,-205202,23666.9,-4.60788,-4.03608
19.5067,4.49456,1.5,0.0171308,-0.00444285,-4.78239e-09,4,-191121,22561.2,-11.6562,-2.90075
20.5062,4.495,1.5,0.0157989,-0.00395605,-4.11806e-08,4,-179481,21280.7,-9.29689,-1.62713
21.5056,4.49537,1.5,0.0143785,-0.00353237,1.47066e-07,4,-169188,20363.1,0.997294,1.51281
22.505,4.49567,1.5,0.012875,-0.00317602,5.16196e-07,4,-160839,18676,10.2067,5.78619
23.5043,4.49591,1.5,0.0112885,-0.00287858,8.36286e-07,4,-153879,16164,11.5437,-0.0761106
24.5037,4.4961,1.5,0.00963453,-0.0026288,8.78074e-07,4,-146165,12316.7,8.50129,-11.1362
25.503,4.49624,1.5,0.00793044,-0.00242536,7.10918e-07,4,-142050,8139.56,20.3586,9.85079
26.5023,4.49634,1.5,0.0061875,-0.00226938,4.91017e-07,4,-139174,4866.41,24.6415,20.2785
27.5017,4.49641,1.5,0.00442297,-0.00215996,1.56508e-07,4,-136891,2680.5,9.77291,15.2611
28.501,4.49645,1.5,0.00265292,-0.00209213,-3.2422e-07,4,-135494,1258.12,1.90943,-6.14336
29.5003,4.49647,1.5,0.000883987,-0.00206027,-7.76377e-07,4,-134960,356.94,-6.03578,-14.8725
0.5005,5.48239,1.5,0.000993315,-0.0388286,1.05565e-06,4,-342359,2054.15,1.38596,-13.5605
1.50151,5.48248,1.5,0.00313986,-0.0380935,1.36305e-07,4,-339270,7035.63,1.19804,-22.7064
2.50252,5.48265,1.5,0.00570744,-0.0365008,-4.71947e-08,4,-334498,12096.6,-4.25495,-0.435108
3.50352,5.48291,1.5,0.00878011,-0.0339787,6.21364e-08,4,-330620,15854.9,-5.1345,5.28717
4.50447,5.48324,1.5,0.0121841,-0.0306901,-7.89917e-07,4,-328974,18742.5,8.61971,15.9397
5.50531,5.48364,1.5,0.0155141,-0.0270738,-1.15728e-06,4,-327510,20880.6,0.273983,12.739
6.506,5.48409,1.5,0.0183156,-0.0236703,-5.75735e-07,4,-328008,21732.2,7.85548,9.50102
7.50654,5.48461,1.5,0.0203429,-0.0208079,5.20394e-07,4,-329115,22232,-0.753056,3.29683
8.50697,5.4852,1.5,0.0216858,-0.0184233,1.09345e-06,4,-318165,25308.4,-13.0711,2.4182
9.50734,5.48589,1.5,0.0225379,-0.0163281,7.65234e-07,4,-304364,27217.5,37.6352,17.392
10.5077,5.48668,1.5,0.022959,-0.0145072,1.15159e-07,4,-298798,27607.3,20.3123,-3.13686
11.5079,5.48754,1.5,0.0230107,-0.012954,-8.21647e-08,4,-287189,27638,-7.46588,-19.1388
12.5081,5.48846,1.5,0.0228134,-0.0115584,-2.72055e-08,4,-271825,29113.2,-0.133323,-8.84246
13.5082,5.48937,1.5,0.0224278,-0.0102666,-6.86493e-09,4,-258722,29965.8,-2.45922,-7.23188
14.5081,5.49024,1.5,0.0218568,-0.0091118,-9.84282e-10,4,-248783,30055.3,-4.97678,-6.38154
15.508,5.49104,1.5,0.0211218,-0.00810533,-1.62731e-08,4,-232117,29910.6,-6.37762,-2.70446
16.5077,5.49179,1.5,0.0202614,-0.00721904,-2.38141e-08,4,-214199,30464.4,-4.29591,-1.56469
17.5073,5.49249,1.5,0.0192955,-0.0064227,1.31355e-08,4,-196165,30564.4,-2.71603,3.15441
18.5069,5.49315,1.5,0.0182261,-0.00569397,3.13862e-08,4,-179736,29488.2,-4.64383,9.01164
19.5064,5.49375,1.5,0.0170506,-0.00502766,-4.76915e-08,4,-165747,29043.3,-9.38512,10.5406
20.5059,5.49428,1.5,0.0157731,-0.0044362,-1.47859e-07,4,-153826,28343.3,-14.3371,5.09685
21.5053,5.49473,1.5,0.0143897,-0.00391919,-5.55861e-08,4,-142951,26881.8,-6.69106,7.31453
22.5047,5.4951,1.5,0.0128916,-0.00345398,2.4236e-07,4,-131921,22234.1,1.89178,-6.82831
23.5041,5.49539,1.5,0.0112805,-0.00303838,4.51292e-07,4,-124402,14771,10.5477,-6.54344
24.5035,5.49561,1.5,0.00958678,-0.0026936,4.25387e-07,4,-117428,8526.33,4.79287,-7.10248
25.5029,5.49577,1.5,0.00785409,-0.00242308,2.59078e-07,4,-113721,4698.35,11.0867,3.39655
26.5022,5.49588,1.5,0.00610745,-0.00222186,1.46306e-07,4,-112017,2052.13,31.8115,10.86
27.5016,5.49596,1.5,0.0043582,-0.00208841,9.93688e-08,4,-111010,697.005,28.4558,9.67755
28.5009,5.49601,1.5,0.00261217,-0.00201133,-1.48385e-07,4,-110205,193.608,13.3198,-4.18434
29.5003,5.49603,1.5,0.00087025,-0.00197709,-5.44662e-07,4,-110005,44.7567,-1.73114,-20.9357
0.500476,6.47976,1.5,0.000738317,-0.042794,7.06672e-07,4,-320094,1181.85,-4.44725,-25.1732
