xc,yc,zc,ux,uy,uz,state,szz,sxy
8.50343,11.4751,5.5,0.0034263,-0.0248983,6.65806e-11,5,-189986,19147
9.50361,11.4763,5.5,0.00361431,-0.0237069,-5.02064e-11,4,-189531,20511.5
10.5037,11.4775,5.5,0.00374475,-0.0224564,6.1969e-11,4,-182302,22604
11.5038,11.4789,5.5,0.00384026,-0.0211334,1.29429e-10,0,-172967,26085.2
12.5039,11.4803,5.5,0.00390721,-0.0197103,1.08443e-10,0,-162170,31137.1
13.5039,11.4819,5.5,0.00394813,-0.018144,5.23931e-11,4,-149057,37406.3
14.504,11.4836,5.5,0.00397264,-0.0163633,2.61579e-11,4,-120242,41567.3
15.504,11.4855,5.5,0.00396384,-0.014484,4.29629e-11,4,-93514.6,38456.6
16.5039,11.4873,5.5,0.00390231,-0.012698,7.62872e-11,4,-67308.5,34889.1
17.5038,11.489,5.5,0.00381061,-0.0110295,4.17913e-11,4,-44237.3,30303
0.500195,12.4683,0.5,0.000195237,-0.0316786,6.50257e-11,4,-163515,1299.38
1.50058,12.4685,0.5,0.000578848,-0.0315081,1.47929e-10,4,-163702,3915.42
2.50094,12.4688,0.5,0.000944389,-0.0311639,1.54095e-10,5,-164314,6670.66
3.50129,12.4693,0.5,0.0012855,-0.0306526,1.78033e-10,5,-165282,9477.82
4.5016,12.47,0.5,0.00160143,-0.0299874,1.62484e-10,5,-165765,12152.6
5.50189,12.4708,0.5,0.00189384,-0.0291801,7.82886e-11,5,-165682,14639.1
6.50216,12.4718,0.5,0.00216036,-0.0282375,9.55913e-11,5,-165616,16850.8
7.50239,12.4728,0.5,0.00239335,-0.0271698,5.97452e-11,5,-166088,18757.5
8.50258,12.474,0.5,0.00258272,-0.0259971,-1.71744e-10,4,-167223,20612.3
9.50272,12.4753,0.5,0.00272426,-0.0247491,-2.35358e-10,0,-166230,22280.1
10.5028,12.4766,0.5,0.00282683,-0.0234429,-6.66427e-11,0,-160365,24311
11.5029,12.4779,0.5,0.0028981,-0.0220632,-4.82762e-12,0,-153002,28118.4
12.5029,12.4794,0.5,0.00293703,-0.0205767,1.88298e-11,0,-144122,33762.5
13.503,12.4811,0.5,0.00295335,-0.0189415,4.05919e-11,4,-129912,38563.8
14.503,12.483,0.5,0.00297645,-0.0170278,3.82021e-11,4,-92658.2,36841.9
15.503,12.485,0.5,0.00298492,-0.0149571,1.45564e-12,4,-63396.7,32438.4
16.5029,12.487,0.5,0.00294651,-0.013002,-3.00748e-11,4,-42360.1,27943.7
0.500195,12.4683,1.5,0.000195237,-0.0316786,1.58537e-10,4,-163515,1299.38
1.50058,12.4685,1.5,0.000578848,-0.0315081,3.9411e-10,4,-163702,3915.39
2.50094,12.4688,1.5,0.000944389,-0.0311639,3.72726e-10,5,-164313,6670.68
3.50129,12.4693,1.5,0.0012855,-0.0306526,3.3015e-10,5,-165282,9477.81
4.5016,12.47,1.5,0.00160143,-0.0299874,3.1977e-10,5,-165764,12152.6
5.50189,12.4708,1.5,0.00189384,-0.0291801,2.73412e-10,5,-165681,14639.1
6.50216,12.4718,1.5,0.00216036,-0.0282375,3.53187e-10,5,-165616,16850.7
7.50239,12.4728,1.5,0.00239335,-0.0271698,1.5667e-10,4,-166088,18757.5
8.50258,12.474,1.5,0.00258272,-0.0259971,-3.92566e-10,4,-167223,20612.3
9.50272,12.4753,1.5,0.00272426,-0.0247491,-4.86954e-10,0,-166230,22280.1
10.5028,12.4766,1.5,0.00282683,-0.0234429,-1.39311e-10,0,-160365,24311
11.5029,12.4779,1.5,0.0028981,-0.0220632,1.35827e-11,0,-153002,28118.4
12.5029,12.4794,1.5,0.00293703,-0.0205767,6.65445e-11,0,-144122,33762.4
13.503,12.4811,1.5,0.00295335,-0.0189415,8.42919e-11,4,-129912,38563.8
14.503,12.483,1.5,0.00297645,-0.0170278,1.07867e-10,4,-92658.2,36842
15.503,12.485,1.5,0.00298492,-0.0149571,7.85033e-11,4,-63396.7,32438.4
16.5029,12.487,1.5,0.00294651,-0.013002,-5.17804e-11,4,-42360.1,27943.7
0.500195,12.4683,2.5,0.000195237,-0.0316786,1.72411e-10,4,-163515,1299.39
1.50058,12.4685,2.5,0.000578847,-0.0315081,4.88635e-10,4,-163702,3915.35
2.50094,12.4688,2.5,0.000944388,-0.0311639,4.26812e-10,5,-164313,6670.67
3.50129,12.4693,2.5,0.0012855,-0.0306526,2.3748e-10,5,-165282,9477.79
4.5016,12.47,2.5,0.00160143,-0.0299874,2.37907e-10,5,-165764,12152.6
5.50189,12.4708,2.5,0.00189384,-0.0291801,3.90905e-10,5,-165681,14639.1
6.50216,12.4718,2.5,0.00216036,-0.0282375,5.77966e-10,5,-165616,16850.7
7.50239,12.4728,2.5,0.00239335,-0.0271698,3.11257e-10,5,-166088,18757.5
8.50258,12.474,2.5,0.00258272,-0.0259971,-3.75503e-10,5,-167223,20612.2
9.50272,12.4753,2.5,0.00272426,-0.0247491,-5.08468e-10,0,-166230,22280.1
10.5028,12.4766,2.5,0.00282683,-0.0234429,-1.45821e-10,0,-160365,24311.1
11.5029,12.4779,2.5,0.0028981,-0.0220632,4.53404e-11,0,-153002,28118.4
12.5029,12.4794,2.5,0.00293703,-0.0205767,1.09278e-10,0,-144122,33762.5
13.503,12.4811,2.5,0.00295335,-0.0189415,1.10933e-10,4,-129912,38563.8
14.503,12.483,2.5,0.00297645,-0.0170278,1.55353e-10,4,-92658.2,36842
15.503,12.485,2.5,0.00298492,-0.0149571,1.85387e-10,4,-63396.8,32438.4
16.5029,12.487,2.5,0.00294651,-0.013002,-1.48637e-11,4,-42360.1,27943.7
0.500195,12.4683,3.5,0.000195236,-0.0316786,7.05146e-11,4,-163515,1299.37
1.50058,12.4685,3.5,0.000578847,-0.0315081,3.86144e-10,5,-163702,3915.35
2.50094,12.4688,3.5,0.000944387,-0.0311639,3.6909e-10,5,-164313,6670.68
3.50129,12.4693,3.5,0.0012855,-0.0306526,1.41945e-10,5,-165282,9477.78
4.5016,12.47,3.5,0.00160142,-0.0299874,9.00548e-11,5,-165764,12152.6
5.50189,12.4708,3.5,0.00189384,-0.0291801,3.25338e-10,5,-165681,14639.1
6.50216,12.4718,3.5,0.00216036,-0.0282375,5.34989e-10,5,-165616,16850.8
7.50239,12.4728,3.5,0.00239335,-0.0271698,3.18981e-10,5,-166088,18757.5
8.50258,12.474,3.5,0.00258272,-0.0259971,-2.55913e-10,5,-167223,20612.2
9.50272,12.4753,3.5,0.00272426,-0.0247491,-4.23983e-10,0,-166230,22280.1
10.5028,12.4766,3.5,0.00282683,-0.0234429,-1.04631e-10,0,-160365,24311.1
11.5029,12.4779,3.5,0.0028981,-0.0220632,9.17353e-11,0,-153002,28118.4
12.5029,12.4794,3.5,0.00293703,-0.0205767,1.30119e-10,0,-144122,33762.4
13.503,12.4811,3.5,0.00295335,-0.0189415,1.08205e-10,4,-129912,38563.8
14.503,12.483,3.5,0.00297645,-0.0170278,1.34811e-10,4,-92658.2,36842
15.503,12.485,3.5,0.00298492,-0.0149571,1.96431e-10,4,-63396.8,32438.4
16.5029,12.487,3.5,0.00294651,-0.013002,1.44258e-10,4,-42360.1,27943.7
0.500195,12.4683,4.5,0.000195236,-0.0316786,-7.54713e-11,5,-163515,1299.42
1.50058,12.4685,4.5,0.000578845,-0.0315081,2.06961e-10,5,-163702,3915.36
2.50094,12.4688,4.5,0.000944386,-0.0311639,2.68375e-10,5,-164313,6670.71
3.50129,12.4693,4.5,0.0012855,-0.0306526,8.5273e-11,5,-165282,9477.78
4.5016,12.47,4.5,0.00160142,-0.0299874,3.06536e-12,5,-165764,12152.7
5.50189,12.4708,4.5,0.00189384,-0.0291801,1.696e-10,5,-165681,14639.1
6.50216,12.4718,4.5,0.00216036,-0.0282375,3.50325e-10,5,-165616,16850.8
7.50239,12.4728,4.5,0.00239335,-0.0271698,1.30071e-10,4,-166088,18757.4
8.50258,12.474,4.5,0.00258272,-0.0259971,-2.20055e-10,5,-167223,20612.2
9.50272,12.4753,4.5,0.00272426,-0.0247491,-2.2659e-10,0,-166230,22280.1
10.5028,12.4766,4.5,0.00282682,-0.0234429,-9.46827e-12,0,-160365,24311.1
11.5029,12.4779,4.5,0.0028981,-0.0220632,1.42841e-10,0,-153002,28118.4
12.5029,12.4794,4.5,0.00293703,-0.0205767,1.30032e-10,0,-144122,33762.4
13.503,12.4811,4.5,0.00295335,-0.0189415,7.17348e-11,4,-129912,38563.8
14.503,12.483,4.5,0.00297645,-0.0170278,7.06337e-11,4,-92658.3,36841.9
15.503,12.485,4.5,0.00298492,-0.0149571,1.35508e-10,4,-63396.8,32438.3
16.5029,12.487,4.5,0.00294651,-0.013002,2.42973e-10,4,-42360.1,27943.6
0.500195,12.4683,5.5,0.000195236,-0.0316786,-6.70862e-11,4,-163515,1299.45
1.50058,12.4685,5.5,0.000578845,-0.0315081,6.32716e-11,4,-163702,3915.39
2.50094,12.4688,5.5,0.000944385,-0.0311639,1.07466e-10,5,-164313,6670.71
3.50129,12.4693,5.5,0.0012855,-0.0306526,2.86918e-11,5,-165282,9477.8
4.5016,12.47,5.5,0.00160142,-0.0299874,-6.36848e-12,5,-165764,12152.7
5.50189,12.4708,5.5,0.00189384,-0.0291801,4.0043e-11,5,-165681,14639.1
6.50216,12.4718,5.5,0.00216036,-0.0282375,1.35706e-10,5,-165616,16850.8
7.50239,12.4728,5.5,0.00239335,-0.0271698,2.54222e-11,4,-166088,18757.4
8.50258,12.474,5.5,0.00258271,-0.0259971,-1.18823e-10,5,-167223,20612.2
9.50272,12.4753,5.5,0.00272426,-0.0247491,-5.94779e-11,0,-166230,22280.1
10.5028,12.4766,5.5,0.00282682,-0.0234429,2.201e-11,0,-160365,24311.1
11.5029,12.4779,5.5,0.0028981,-0.0220632,7.80361e-11,0,-153002,28118.3
12.5029,12.4794,5.5,0.00293703,-0.0205767,6.14761e-11,0,-144123,33762.4
13.503,12.4811,5.5,0.00295335,-0.0189415,3.07625e-11,4,-129912,38563.7
14.503,12.483,5.5,0.00297645,-0.0170278,2.15108e-11,4,-92658.3,36841.9
15.503,12.485,5.5,0.00298492,-0.0149571,4.74171e-11,4,-63396.7,32438.3
16.5029,12.487,5.5,0.00294651,-0.013002,1.05557e-10,4,-42360.1,27943.6
0.50013,13.4673,0.5,0.000129615,-0.0327382,3.8926e-11,5,-141781,1429.43
1.50038,13.4674,0.5,0.00038447,-0.0325588,1.10523e-10,5,-142079,4363.62
2.50063,13.4678,0.5,0.000628587,-0.0322023,1.47649e-10,5,-142788,7395.32
3.50086,13.4683,0.5,0.000859658,-0.0316779,2.05129e-10,5,-143375,10282.8
4.50108,13.469,0.5,0.00107591,-0.0309976,2.50286e-10,5,-143639,12883.4
5.50127,13.4698,0.5,0.0012738,-0.0301715,1.74442e-10,4,-143544,15409.1
6.50145,13.4708,0.5,0.00144961,-0.0292075,4.6872e-11,5,-143604,18089.5
7.5016,13.4719,0.5,0.00160019,-0.028117,-8.66038e-11,0,-144348,20903.8
8.50172,13.4731,0.5,0.00172454,-0.02692,-1.88986e-10,0,-144683,23389.5
9.50182,13.4744,0.5,0.00182471,-0.0256432,-1.55416e-10,0,-142964,25115.3
10.5019,13.4757,0.5,0.00190009,-0.0242992,-5.40221e-11,0,-138714,27438.1
11.5019,13.4771,0.5,0.00194753,-0.0228766,-2.72774e-11,0,-134218,31424.5
12.502,13.4787,0.5,0.00197391,-0.021339,-2.24154e-12,4,-124584,36211.2
13.502,13.4804,0.5,0.00199971,-0.0196304,2.98569e-11,4,-102350,35874
14.502,13.4824,0.5,0.00203643,-0.0175549,3.0604e-11,4,-62171.3,29615.1
15.502,13.4847,0.5,0.00204638,-0.0152848,-2.48793e-11,4,-39966.3,25367.1
0.50013,13.4673,1.5,0.000129615,-0.0327382,7.78793e-11,4,-141781,1429.43
1.50038,13.4674,1.5,0.00038447,-0.0325588,2.71424e-10,4,-142079,4363.61
2.50063,13.4678,1.5,0.000628587,-0.0322023,3.96215e-10,5,-142788,7395.34
3.50086,13.4683,1.5,0.000859658,-0.0316779,5.26508e-10,5,-143375,10282.8
4.50108,13.469,1.5,0.00107591,-0.0309976,6.17163e-10,4,-143639,12883.4
5.50127,13.4698,1.5,0.0012738,-0.0301715,5.15615e-10,5,-143544,15409.2
6.50145,13.4708,1.5,0.00144961,-0.0292075,2.38948e-10,5,-143604,18089.5
7.5016,13.4719,1.5,0.00160019,-0.028117,-1.40159e-10,0,-144348,20903.8
8.50172,13.4731,1.5,0.00172454,-0.02692,-3.91305e-10,0,-144683,23389.4
9.50182,13.4744,1.5,0.00182471,-0.0256432,-3.30629e-10,0,-142964,25115.3
10.5019,13.4757,1.5,0.00190009,-0.0242992,-1.24033e-10,0,-138714,27438.1
11.5019,13.4771,1.5,0.00194753,-0.0228766,-2.23563e-11,0,-134218,31424.5
12.502,13.4787,1.5,0.00197391,-0.021339,2.0644e-11,4,-124584,36211.3
13.502,13.4804,1.5,0.00199971,-0.0196304,5.34092e-11,4,-102350,35874
14.502,13.4824,1.5,0.00203643,-0.0175549,1.08443e-10,4,-62171.3,29615.1
15.502,13.4847,1.5,0.00204638,-0.0152848,3.323e-11,4,-39966.4,25367.1
0.50013,13.4673,2.5,0.000129615,-0.0327382,5.85848e-11,4,-141781,1429.39
1.50038,13.4674,2.5,0.000384469,-0.0325588,3.28636e-10,4,-142079,4363.61
2.50063,13.4678,2.5,0.000628586,-0.0322023,5.41542e-10,4,-142788,7395.31
3.50086,13.4683,2.5,0.000859658,-0.0316779,6.53744e-10,5,-143375,10282.8
4.50108,13.469,2.5,0.00107591,-0.0309976,7.08783e-10,5,-143639,12883.4
5.50127,13.4698,2.5,0.0012738,-0.0301715,7.21613e-10,5,-143544,15409.2
6.50145,13.4708,2.5,0.00144961,-0.0292075,4.59486e-10,5,-143604,18089.5
7.5016,13.4719,2.5,0.00160019,-0.028117,-3.47098e-11,0,-144348,20903.8
8.50172,13.4731,2.5,0.00172454,-0.02692,-3.63002e-10,0,-144683,23389.4
9.50182,13.4744,2.5,0.00182471,-0.0256432,-3.33463e-10,0,-142964,25115.3
10.5019,13.4757,2.5,0.00190009,-0.0242992,-1.16179e-10,0,-138714,27438.1
11.5019,13.4771,2.5,0.00194753,-0.0228766,2.21493e-11,0,-134217,31424.5
12.502,13.4787,2.5,0.00197391,-0.021339,5.99587e-11,4,-124584,36211.3
13.502,13.4804,2.5,0.00199971,-0.0196304,6.01591e-11,4,-102350,35874
14.502,13.4824,2.5,0.00203643,-0.0175549,1.38976e-10,4,-62171.3,29615.1
15.502,13.4847,2.5,0.00204638,-0.0152848,1.43217e-10,4,-39966.4,25367.1
0.50013,13.4673,3.5,0.000129615,-0.0327382,-2.11992e-11,4,-141781,1429.39
1.50038,13.4674,3.5,0.000384469,-0.0325588,2.89693e-10,4,-142079,4363.6
2.50063,13.4678,3.5,0.000628585,-0.0322023,5.64869e-10,5,-142788,7395.31
3.50086,13.4683,3.5,0.000859657,-0.0316779,6.19079e-10,5,-143375,10282.8
4.50108,13.469,3.5,0.00107591,-0.0309976,5.9039e-10,5,-143638,12883.4
5.50127,13.4698,3.5,0.0012738,-0.0301715,6.70815e-10,5,-143544,15409.2
6.50145,13.4708,3.5,0.00144961,-0.0292075,4.42895e-10,5,-143604,18089.5
7.5016,13.4719,3.5,0.00160019,-0.028117,-3.49175e-11,0,-144348,20903.9
8.50172,13.4731,3.5,0.00172454,-0.02692,-3.05629e-10,0,-144683,23389.4
9.50182,13.4744,3.5,0.00182471,-0.0256432,-2.77198e-10,0,-142964,25115.3
10.5019,13.4757,3.5,0.00190009,-0.0242992,-7.03594e-11,0,-138714,27438.1
11.5019,13.4771,3.5,0.00194753,-0.0228766,4.27508e-11,0,-134217,31424.5
12.502,13.4787,3.5,0.00197391,-0.021339,6.52168e-11,4,-124584,36211.3
13.502,13.4804,3.5,0.00199971,-0.0196304,5.12594e-11,4,-102350,35874
14.502,13.4824,3.5,0.00203643,-0.0175549,9.24831e-11,4,-62171.3,29615.1
15.502,13.4847,3.5,0.00204638,-0.0152848,2.20809e-10,4,-39966.4,25367.1
0.50013,13.4673,4.5,0.000129615,-0.0327382,-1.31604e-10,4,-141781,1429.42
1.50038,13.4674,4.5,0.000384469,-0.0325588,1.82225e-10,4,-142079,4363.59
2.50063,13.4678,4.5,0.000628585,-0.0322023,4.51951e-10,5,-142788,7395.29
3.50086,13.4683,4.5,0.000859656,-0.0316779,4.7055e-10,5,-143375,10282.8
4.50108,13.469,4.5,0.00107591,-0.0309976,3.90188e-10,5,-143638,12883.4
5.50127,13.4698,4.5,0.0012738,-0.0301715,4.30715e-10,5,-143544,15409.2
6.50145,13.4708,4.5,0.00144961,-0.0292075,2.82007e-10,5,-143604,18089.6
7.5016,13.4719,4.5,0.00160019,-0.028117,-8.39344e-11,0,-144348,20903.9
8.50172,13.4731,4.5,0.00172454,-0.02692,-2.4783e-10,0,-144683,23389.4
9.50182,13.4744,4.5,0.00182471,-0.0256432,-1.9081e-10,0,-142964,25115.3
10.5019,13.4757,4.5,0.00190009,-0.0242992,-4.13212e-11,0,-138714,27438.1
11.5019,13.4771,4.5,0.00194753,-0.0228766,5.64476e-11,0,-134217,31424.5
12.502,13.4787,4.5,0.0019739,-0.021339,6.77033e-11,4,-124584,36211.3
13.502,13.4804,4.5,0.00199971,-0.0196304,4.06455e-11,4,-102350,35874
14.502,13.4824,4.5,0.00203643,-0.0175549,5.65422e-11,4,-62171.3,29615.1
15.502,13.4847,4.5,0.00204638,-0.0152848,2.04136e-10,4,-39966.4,25367.1
0.50013,13.4673,5.5,0.000129614,-0.0327382,-9.07737e-11,4,-141781,1429.43
1.50038,13.4674,5.5,0.000384468,-0.0325588,6.02662e-11,4,-142079,4363.61
2.50063,13.4678,5.5,0.000628584,-0.0322023,1.80059e-10,5,-142788,7395.26
3.50086,13.4683,5.5,0.000859655,-0.0316779,1.83837e-10,5,-143375,10282.8
4.50108,13.469,5.5,0.00107591,-0.0309976,1.41705e-10,5,-143638,12883.5
5.50127,13.4698,5.5,0.0012738,-0.0301715,1.4034e-10,4,-143544,15409.3
6.50145,13.4708,5.5,0.00144961,-0.0292075,1.06523e-10,4,-143604,18089.6
7.5016,13.4719,5.5,0.00160019,-0.028117,-3.01714e-11,0,-144348,20903.9
8.50172,13.4731,5.5,0.00172454,-0.02692,-1.02884e-10,0,-144683,23389.4
9.50182,13.4744,5.5,0.00182471,-0.0256432,-7.1862e-11,0,-142964,25115.3
10.5019,13.4757,5.5,0.00190009,-0.0242992,-1.71304e-11,0,-138714,27438.1
11.5019,13.4771,5.5,0.00194753,-0.0228766,3.0925e-11,0,-134217,31424.5
12.502,13.4787,5.5,0.0019739,-0.021339,3.95597e-11,4,-124584,36211.3
13.502,13.4804,5.5,0.00199971,-0.0196304,2.59929e-11,4,-102350,35874.1
14.502,13.4824,5.5,0.00203643,-0.0175549,2.51956e-11,4,-62171.3,29615.1
15.502,13.4847,5.5,0.00204638,-0.0152848,6.84358e-11,4,-39966.4,25367.1
0.500065,14.4664,0.5,6.51914e-05,-0.0335597,7.52816e-12,0,-120431,1698.73
1.50019,14.4666,0.5,0.000194132,-0.0333777,6.39115e-11,0,-120773,5089.34
2.50032,14.467,0.5,0.000319195,-0.0330185,1.13113e-10,0,-121306,8366.03
3.50044,14.4675,0.5,0.000438612,-0.0324905,1.63346e-10,0,-121725,11446.5
4.50055,14.4682,0.5,0.000550119,-0.0318034,1.90936e-10,0,-121917,14409.6
5.50065,14.469,0.5,0.000650798,-0.030967,1.38764e-10,0,-121974,17401.4
6.50074,14.47,0.5,0.000739057,-0.0299926,5.32173e-11,0,-122059,20429.5
7.50082,14.4711,0.5,0.000815865,-0.0288944,-1.63489e-11,0,-122292,23288.2
8.50088,14.4723,0.5,0.000883459,-0.0276907,-6.42068e-11,0,-122079,25505.8
9.50094,14.4736,0.5,0.000941054,-0.0263991,-4.89029e-11,0,-120482,27484
10.501,14.475,0.5,0.000983935,-0.0250272,-6.51299e-12,0,-117318,30140
11.501,14.4764,0.5,0.00100931,-0.0235752,-1.90276e-11,0,-113990,33655.2
12.501,14.478,0.5,0.00103294,-0.0219942,-2.19813e-11,4,-100704,35558.9
13.5011,14.4798,0.5,0.00106889,-0.0201769,9.68693e-12,4,-70280.7,30426.4
14.5011,14.4821,0.5,0.0010983,-0.017913,2.35282e-11,4,-37543.8,22748.2
0.500065,14.4664,1.5,6.51914e-05,-0.0335597,1.79295e-11,0,-120431,1698.72
1.50019,14.4666,1.5,0.000194132,-0.0333777,1.46483e-10,0,-120773,5089.33
2.50032,14.467,1.5,0.000319195,-0.0330185,2.93665e-10,0,-121306,8366
3.50044,14.4675,1.5,0.000438612,-0.0324905,4.51514e-10,0,-121725,11446.5
4.50055,14.4682,1.5,0.000550118,-0.0318034,5.14414e-10,0,-121917,14409.6
5.50065,14.469,1.5,0.000650798,-0.030967,3.97275e-10,0,-121974,17401.5
6.50074,14.47,1.5,0.000739057,-0.0299926,1.81446e-10,0,-122059,20429.5
7.50082,14.4711,1.5,0.000815865,-0.0288944,-2.9508e-11,0,-122292,23288.2
8.50088,14.4723,1.5,0.000883459,-0.0276907,-1.47087e-10,0,-122079,25505.8
9.50094,14.4736,1.5,0.000941054,-0.0263991,-1.23594e-10,0,-120482,27484
10.501,14.475,1.5,0.000983935,-0.0250272,-3.47e-11,0,-117318,30140
11.501,14.4764,1.5,0.00100931,-0.0235752,-1.91811e-11,0,-113990,33655.2
12.501,14.478,1.5,0.00103294,-0.0219942,-2.621e-11,4,-100704,35558.8
13.5011,14.4798,1.5,0.00106889,-0.0201769,1.84231e-11,4,-70280.7,30426.4
14.5011,14.4821,1.5,0.0010983,-0.017913,9.86678e-11,4,-37543.9,22748.2
0.500065,14.4664,2.5,6.51914e-05,-0.0335597,-1.08419e-11,0,-120431,1698.71
1.50019,14.4666,2.5,0.000194132,-0.0333777,1.47592e-10,0,-120773,5089.33
2.50032,14.467,2.5,0.000319194,-0.0330185,3.92086e-10,0,-121306,8365.97
3.50044,14.4675,2.5,0.000438612,-0.0324905,6.15909e-10,0,-121725,11446.5
4.50055,14.4682,2.5,0.000550118,-0.0318034,6.60995e-10,0,-121917,14409.6
5.50065,14.469,2.5,0.000650797,-0.030967,5.58155e-10,0,-121974,17401.5
6.50074,14.47,2.5,0.000739057,-0.0299926,3.1219e-10,0,-122059,20429.6
7.50082,14.4711,2.5,0.000815865,-0.0288944,-8.9248e-12,0,-122292,23288.2
8.50088,14.4723,2.5,0.000883459,-0.0276907,-1.65652e-10,0,-122080,25505.8
9.50094,14.4736,2.5,0.000941055,-0.0263991,-1.30972e-10,0,-120482,27484
10.501,14.475,2.5,0.000983935,-0.0250272,-3.80705e-11,0,-117318,30140
11.501,14.4764,2.5,0.00100931,-0.0235752,1.47332e-11,0,-113990,33655.2
12.501,14.478,2.5,0.00103294,-0.0219942,1.63879e-11,4,-100704,35558.8
13.5011,14.4798,2.5,0.00106889,-0.0201769,3.30122e-11,4,-70280.7,30426.4
14.5011,14.4821,2.5,0.0010983,-0.017913,1.71572e-10,4,-37543.9,22748.2
0.500065,14.4664,3.5,6.51914e-05,-0.0335597,-5.6493e-11,0,-120431,1698.73
1.50019,14.4666,3.5,0.000194132,-0.0333777,1.25185e-10,0,-120773,5089.31
2.50032,14.467,3.5,0.000319194,-0.0330185,4.14026e-10,0,-121306,8365.96
3.50044,14.4675,3.5,0.000438612,-0.0324905,6.22713e-10,0,-121725,11446.5
4.50055,14.4682,3.5,0.000550118,-0.0318034,6.35538e-10,0,-121917,14409.6
5.50065,14.469,3.5,0.000650797,-0.030967,5.43262e-10,0,-121974,17401.5
6.50074,14.47,3.5,0.000739057,-0.0299926,3.17138e-10,0,-122059,20429.6
7.50082,14.4711,3.5,0.000815865,-0.0288944,-1.02265e-13,0,-122292,23288.3
8.50088,14.4723,3.5,0.000883459,-0.0276907,-1.59398e-10,0,-122080,25505.7
9.50094,14.4736,3.5,0.000941055,-0.0263991,-1.12314e-10,0,-120482,27484
10.501,14.475,3.5,0.000983935,-0.0250272,-1.10076e-11,0,-117318,30140
11.501,14.4764,3.5,0.00100931,-0.0235752,4.44712e-11,0,-113990,33655.2
12.501,14.478,3.5,0.00103294,-0.0219942,5.65551e-11,4,-100704,35558.8
13.5011,14.4798,3.5,0.00106889,-0.0201769,6.9716e-11,4,-70280.7,30426.4
14.5011,14.4821,3.5,0.0010983,-0.017913,1.82043e-10,4,-37543.9,22748.1
0.500065,14.4664,4.5,6.51914e-05,-0.0335597,-8.84446e-11,0,-120431,1698.75
1.50019,14.4666,4.5,0.000194132,-0.0333777,8.1715e-11,0,-120773,5089.31
2.50032,14.467,4.5,0.000319194,-0.0330185,3.15432e-10,0,-121306,8365.95
3.50044,14.4675,4.5,0.000438611,-0.0324905,4.48634e-10,0,-121725,11446.5
4.50055,14.4682,4.5,0.000550117,-0.0318034,4.43869e-10,0,-121916,14409.7
5.50065,14.469,4.5,0.000650797,-0.030967,3.67602e-10,0,-121974,17401.5
6.50074,14.47,4.5,0.000739056,-0.0299926,2.1439e-10,0,-122059,20429.6
7.50082,14.4711,4.5,0.000815865,-0.0288944,1.42136e-11,0,-122292,23288.3
8.50088,14.4723,4.5,0.000883459,-0.0276907,-1.06855e-10,0,-122080,25505.7
9.50094,14.4736,4.5,0.000941054,-0.0263991,-9.2742e-11,0,-120482,27484.1
10.501,14.475,4.5,0.000983934,-0.0250272,-6.30754e-12,0,-117318,30140
11.501,14.4764,4.5,0.00100931,-0.0235752,5.87427e-11,0,-113990,33655.2
12.501,14.478,4.5,0.00103294,-0.0219942,8.0862e-11,4,-100704,35558.8
13.5011,14.4798,4.5,0.00106889,-0.0201769,8.98331e-11,4,-70280.7,30426.4
14.5011,14.4821,4.5,0.0010983,-0.017913,1.45176e-10,4,-37543.9,22748.2
0.500065,14.4664,5.5,6.51913e-05,-0.0335597,-5.31948e-11,0,-120431,1698.72
1.50019,14.4666,5.5,0.000194132,-0.0333777,2.15501e-11,0,-120773,5089.32
2.50032,14.467,5.5,0.000319194,-0.0330185,1.12939e-10,0,-121306,8365.97
3.50044,14.4675,5.5,0.000438611,-0.0324905,1.53663e-10,0,-121725,11446.4
4.50055,14.4682,5.5,0.000550117,-0.0318034,1.45847e-10,0,-121916,14409.7
5.50065,14.469,5.5,0.000650796,-0.030967,1.23984e-10,0,-121974,17401.6
6.50074,14.47,5.5,0.000739056,-0.0299926,8.12136e-11,0,-122059,20429.6
7.50082,14.4711,5.5,0.000815864,-0.0288944,1.85502e-11,0,-122292,23288.3
8.50088,14.4723,5.5,0.000883459,-0.0276907,-3.02299e-11,0,-122080,25505.8
9.50094,14.4736,5.5,0.000941054,-0.0263991,-3.67076e-11,0,-120482,27484
10.501,14.475,5.5,0.000983934,-0.0250272,-5.18348e-12,0,-117318,30140
11.501,14.4764,5.5,0.00100931,-0.0235752,2.91582e-11,0,-113990,33655.2
12.501,14.478,5.5,0.00103294,-0.0219942,4.49235e-11,4,-100704,35558.8
13.5011,14.4798,5.5,0.00106889,-0.0201769,4.4393e-11,4,-70280.7,30426.4
14.5011,14.4821,5.5,0.0010983,-0.017913,5.95652e-11,4,-37543.9,22748.2
0.500003,15.4658,0.5,3.30559e-06,-0.0341932,1.79373e-11,0,-99457,1832.28
1.50001,15.466,0.5,1.01433e-05,-0.0340125,3.31191e-11,0,-99703.1,5437.23
2.50002,15.4663,0.5,1.74997e-05,-0.033655,5.51654e-11,0,-100055,8883.04
3.50003,15.4669,0.5,2.51854e-05,-0.033128,8.47791e-11,0,-100338,12169.9
4.50003,15.4676,0.5,3.26039e-05,-0.0324403,1.07423e-10,0,-100466,15357.6
5.50004,15.4684,0.5,3.92393e-05,-0.0316019,9.64497e-11,0,-100461,18440.5
